Country,Year,"Adolescent fertility rate (births per 1,000 women ages 15-19)"
South Sudan,1977,148.188
South Sudan,1976,148.278
South Sudan,1975,148.205
South Sudan,1974,147.996
South Sudan,1973,147.693
South Sudan,1972,147.336
South Sudan,1971,146.942
South Sudan,1970,146.538
South Sudan,1969,146.59
South Sudan,1968,147.355
South Sudan,1967,148.545
South Sudan,1966,149.323
South Sudan,1965,148.783
South Sudan,1964,147.3
South Sudan,1963,145.614
South Sudan,1962,144.35
South Sudan,1961,143.693
South Sudan,1960,143.35
Spain,2022,
Spain,2021,6.281
Spain,2020,5.979
Spain,2019,5.941
Spain,2018,6.184
Spain,2017,6.932
Spain,2016,7.255
Spain,2015,7.628
Spain,2014,8.073
Spain,2013,8.381
Spain,2012,9.079
Spain,2011,9.757
Spain,2010,10.888
Spain,2009,11.98
Spain,2008,13.372
Spain,2007,13.021
Spain,2006,12.191
Spain,2005,11.565
Spain,2004,11.121
Spain,2003,10.843
Spain,2002,10.219
Spain,2001,9.934
Spain,2000,9.285
Spain,1999,8.717
Spain,1998,8.046
Spain,1997,7.822
Spain,1996,7.561
Spain,1995,7.701
Spain,1994,8.255
Spain,1993,9.081
Spain,1992,9.877
Spain,1991,10.726
Spain,1990,11.679
Spain,1989,12.953
Spain,1988,14.847
Spain,1987,15.686
Spain,1986,16.74
Spain,1985,18.364
Spain,1984,19.232
Spain,1983,19.938
Spain,1982,20.833
Spain,1981,22.264
Spain,1980,24.885
Spain,1979,25.994
Spain,1978,26.17
Spain,1977,25.579
Spain,1976,24.202
Spain,1975,22.147
Spain,1974,20.118
Spain,1973,16.672
Spain,1972,15.647
Spain,1971,14.848
Spain,1970,13.409
Spain,1969,12.897
Spain,1968,12.941
Spain,1967,11.964
Spain,1966,11.511
Spain,1965,11.038
Spain,1964,11.005
Spain,1963,10.308
Spain,1962,11.377
Spain,1961,9.064
Spain,1960,9.047
Sri Lanka,2022,
Sri Lanka,2021,15.65
Sri Lanka,2020,15.854
Sri Lanka,2019,15.957
Sri Lanka,2018,15.892
Sri Lanka,2017,16.073
Sri Lanka,2016,16.438
Sri Lanka,2015,16.9
Sri Lanka,2014,18.194
Sri Lanka,2013,20.249
Sri Lanka,2012,22.038
Sri Lanka,2011,22.52
Sri Lanka,2010,23.3
Sri Lanka,2009,22.68
Sri Lanka,2008,21.126
Sri Lanka,2007,21.999
Sri Lanka,2006,22.521
Sri Lanka,2005,24.358
Sri Lanka,2004,26.445
Sri Lanka,2003,27.621
Sri Lanka,2002,29.116
Sri Lanka,2001,30.526
Sri Lanka,2000,29.89
Sri Lanka,1999,28.807
Sri Lanka,1998,27.34
Sri Lanka,1997,27.737
Sri Lanka,1996,27.905
Sri Lanka,1995,28.573
Sri Lanka,1994,28.627
Sri Lanka,1993,28.568
Sri Lanka,1992,28.824
Sri Lanka,1991,29.203
Sri Lanka,1990,30.326
Sri Lanka,1989,31.638
Sri Lanka,1988,31.407
Sri Lanka,1987,33.737
Sri Lanka,1986,35.81
Sri Lanka,1985,36.343
Sri Lanka,1984,37.72
Sri Lanka,1983,39.364
Sri Lanka,1982,41.978
Sri Lanka,1981,41.465
Sri Lanka,1980,41.897
Sri Lanka,1979,46.081
Sri Lanka,1978,44.741
Sri Lanka,1977,43.075
Sri Lanka,1976,42.53
Sri Lanka,1975,41.402
Sri Lanka,1974,41.976
Sri Lanka,1973,43.667
Sri Lanka,1972,46.378
Sri Lanka,1971,51.256
Sri Lanka,1970,55.715
Sri Lanka,1969,57.196
Sri Lanka,1968,62.101
Sri Lanka,1967,63.148
Sri Lanka,1966,64.105
Sri Lanka,1965,67.587
Sri Lanka,1964,69.846
Sri Lanka,1963,81.146
Sri Lanka,1962,85.806
Sri Lanka,1961,91.641
Sri Lanka,1960,95.397
St. Kitts and Nevis,2022,
St. Kitts and Nevis,2021,38.154
St. Kitts and Nevis,2020,39.388
St. Kitts and Nevis,2019,40.289
St. Kitts and Nevis,2018,40.66
St. Kitts and Nevis,2017,41.163
St. Kitts and Nevis,2016,41.64
St. Kitts and Nevis,2015,41.586
St. Kitts and Nevis,2014,41.802
St. Kitts and Nevis,2013,42.27
St. Kitts and Nevis,2012,43.438
St. Kitts and Nevis,2011,45.142
St. Kitts and Nevis,2010,46.161
St. Kitts and Nevis,2009,47.745
St. Kitts and Nevis,2008,49.141
St. Kitts and Nevis,2007,50.696
St. Kitts and Nevis,2006,53.323
St. Kitts and Nevis,2005,55.716
St. Kitts and Nevis,2004,58.225
St. Kitts and Nevis,2003,60.864
St. Kitts and Nevis,2002,63.815
St. Kitts and Nevis,2001,67.656
St. Kitts and Nevis,2000,71.544
St. Kitts and Nevis,1999,72.675
St. Kitts and Nevis,1998,71.388
St. Kitts and Nevis,1997,69.993
St. Kitts and Nevis,1996,67.828
St. Kitts and Nevis,1995,68.964
St. Kitts and Nevis,1994,67.982
St. Kitts and Nevis,1993,69.943
St. Kitts and Nevis,1992,70.744
St. Kitts and Nevis,1991,75.844
St. Kitts and Nevis,1990,80.441
St. Kitts and Nevis,1989,82.543
St. Kitts and Nevis,1988,83.534
St. Kitts and Nevis,1987,85.982
St. Kitts and Nevis,1986,91.529
St. Kitts and Nevis,1985,100.593
St. Kitts and Nevis,1984,105.995
St. Kitts and Nevis,1983,116.877
St. Kitts and Nevis,1982,126.079
St. Kitts and Nevis,1981,125.557
St. Kitts and Nevis,1980,124.97
St. Kitts and Nevis,1979,126.206
St. Kitts and Nevis,1978,133.394
St. Kitts and Nevis,1977,145.529
St. Kitts and Nevis,1976,157.231
St. Kitts and Nevis,1975,161.218
St. Kitts and Nevis,1974,158.825
St. Kitts and Nevis,1973,151.929
St. Kitts and Nevis,1972,147.462
St. Kitts and Nevis,1971,143.017
St. Kitts and Nevis,1970,135.147
St. Kitts and Nevis,1969,134.945
St. Kitts and Nevis,1968,137.745
St. Kitts and Nevis,1967,145.791
St. Kitts and Nevis,1966,155.671
St. Kitts and Nevis,1965,164.943
St. Kitts and Nevis,1964,173.634
St. Kitts and Nevis,1963,179.906
St. Kitts and Nevis,1962,179.891
St. Kitts and Nevis,1961,185.157
St. Kitts and Nevis,1960,191.201
St. Lucia,2022,
St. Lucia,2021,36.918
St. Lucia,2020,37.408
St. Lucia,2019,38.493
St. Lucia,2018,38.533
St. Lucia,2017,38.726
St. Lucia,2016,39.327
St. Lucia,2015,39.705
St. Lucia,2014,40.487
St. Lucia,2013,38.761
St. Lucia,2012,39.099
St. Lucia,2011,39.74
St. Lucia,2010,40.43
St. Lucia,2009,41.246
St. Lucia,2008,42.173
St. Lucia,2007,45.207
St. Lucia,2006,45.694
St. Lucia,2005,47.153
St. Lucia,2004,50.923
St. Lucia,2003,52.936
St. Lucia,2002,55.522
St. Lucia,2001,59.389
St. Lucia,2000,57.579
St. Lucia,1999,58.654
St. Lucia,1998,62.849
St. Lucia,1997,69.482
St. Lucia,1996,75.785
St. Lucia,1995,84.444
St. Lucia,1994,87.175
St. Lucia,1993,91.658
St. Lucia,1992,94.68
St. Lucia,1991,98.744
St. Lucia,1990,102.691
St. Lucia,1989,106.333
St. Lucia,1988,111.298
St. Lucia,1987,118.749
St. Lucia,1986,127.534
St. Lucia,1985,135.125
St. Lucia,1984,138.353
St. Lucia,1983,140.636
St. Lucia,1982,147.662
St. Lucia,1981,148.948
St. Lucia,1980,155.833
St. Lucia,1979,153.645
St. Lucia,1978,155.669
St. Lucia,1977,153.984
St. Lucia,1976,153.228
St. Lucia,1975,151.058
St. Lucia,1974,152.169
St. Lucia,1973,152.191
St. Lucia,1972,151.77
St. Lucia,1971,153.214
St. Lucia,1970,154.591
St. Lucia,1969,156.265
St. Lucia,1968,157.33
St. Lucia,1967,158.239
St. Lucia,1966,158.368
St. Lucia,1965,157.913
St. Lucia,1964,157.619
St. Lucia,1963,157.02
St. Lucia,1962,151.944
St. Lucia,1961,146.24
St. Lucia,1960,149.786
St. Martin (French part),2022,
St. Martin (French part),2021,14.909
St. Martin (French part),2020,15.221
St. Martin (French part),2019,15.714
St. Martin (French part),2018,17.327
St. Martin (French part),2017,18.676
St. Martin (French part),2016,20.115
St. Martin (French part),2015,20.46
St. Martin (French part),2014,21.15
St. Martin (French part),2013,24.935
St. Martin (French part),2012,28.947
St. Martin (French part),2011,25.837
St. Martin (French part),2010,24.048
St. Martin (French part),2009,23.969
St. Martin (French part),2008,24.619
St. Martin (French part),2007,25.417
St. Martin (French part),2006,26.521
St. Martin (French part),2005,27.464
St. Martin (French part),2004,28.469
St. Martin (French part),2003,29.738
St. Martin (French part),2002,30.299
St. Martin (French part),2001,30.63
St. Martin (French part),2000,30.831
St. Martin (French part),1999,31.228
St. Martin (French part),1998,30.808
St. Martin (French part),1997,31.037
St. Martin (French part),1996,31.262
St. Martin (French part),1995,31.716
St. Martin (French part),1994,32.164
St. Martin (French part),1993,32.244
St. Martin (French part),1992,33.576
St. Martin (French part),1991,35.292
St. Martin (French part),1990,36.11
St. Martin (French part),1989,37.094
St. Martin (French part),1988,37.496
St. Martin (French part),1987,38.499
St. Martin (French part),1986,39.418
St. Martin (French part),1985,42.392
St. Martin (French part),1984,44.38
St. Martin (French part),1983,46.676
St. Martin (French part),1982,49.281
St. Martin (French part),1981,54.704
St. Martin (French part),1980,59.442
St. Martin (French part),1979,63.253
St. Martin (French part),1978,65.631
St. Martin (French part),1977,66.512
St. Martin (French part),1976,67.089
St. Martin (French part),1975,67.956
St. Martin (French part),1974,68.976
St. Martin (French part),1973,70.349
St. Martin (French part),1972,70.991
St. Martin (French part),1971,71.388
St. Martin (French part),1970,72.814
St. Martin (French part),1969,72.363
St. Martin (French part),1968,70.289
St. Martin (French part),1967,66.825
St. Martin (French part),1966,65.02
St. Martin (French part),1965,63.041
St. Martin (French part),1964,63.199
St. Martin (French part),1963,64.451
St. Martin (French part),1962,65.855
St. Martin (French part),1961,67.961
St. Martin (French part),1960,69.813
St. Vincent and the Grenadines,2022,
St. Vincent and the Grenadines,2021,47.871
St. Vincent and the Grenadines,2020,48.417
St. Vincent and the Grenadines,2019,49.592
St. Vincent and the Grenadines,2018,50.273
St. Vincent and the Grenadines,2017,52.185
St. Vincent and the Grenadines,2016,53.897
St. Vincent and the Grenadines,2015,57.221
St. Vincent and the Grenadines,2014,61.615
St. Vincent and the Grenadines,2013,63.243
St. Vincent and the Grenadines,2012,64.478
St. Vincent and the Grenadines,2011,64.403
St. Vincent and the Grenadines,2010,65.682
St. Vincent and the Grenadines,2009,67.32
St. Vincent and the Grenadines,2008,64.592
St. Vincent and the Grenadines,2007,63.173
St. Vincent and the Grenadines,2006,63.434
St. Vincent and the Grenadines,2005,64.859
St. Vincent and the Grenadines,2004,67.632
St. Vincent and the Grenadines,2003,71.255
St. Vincent and the Grenadines,2002,73.74
St. Vincent and the Grenadines,2001,74.377
St. Vincent and the Grenadines,2000,77.067
St. Vincent and the Grenadines,1999,77.19
St. Vincent and the Grenadines,1998,77.334
St. Vincent and the Grenadines,1997,79.842
St. Vincent and the Grenadines,1996,80.984
St. Vincent and the Grenadines,1995,85.716
St. Vincent and the Grenadines,1994,88.634
St. Vincent and the Grenadines,1993,89.546
St. Vincent and the Grenadines,1992,91.631
St. Vincent and the Grenadines,1991,93.856
St. Vincent and the Grenadines,1990,96.492
St. Vincent and the Grenadines,1989,98.7
St. Vincent and the Grenadines,1988,101.332
St. Vincent and the Grenadines,1987,104.685
St. Vincent and the Grenadines,1986,107.815
St. Vincent and the Grenadines,1985,118.635
St. Vincent and the Grenadines,1984,131.365
St. Vincent and the Grenadines,1983,139.826
St. Vincent and the Grenadines,1982,146.83
St. Vincent and the Grenadines,1981,144.256
St. Vincent and the Grenadines,1980,139.821
St. Vincent and the Grenadines,1979,141.404
St. Vincent and the Grenadines,1978,140.659
St. Vincent and the Grenadines,1977,139.812
St. Vincent and the Grenadines,1976,141.146
St. Vincent and the Grenadines,1975,143.874
St. Vincent and the Grenadines,1974,147.211
St. Vincent and the Grenadines,1973,151.274
St. Vincent and the Grenadines,1972,153.942
St. Vincent and the Grenadines,1971,158.623
St. Vincent and the Grenadines,1970,161.624
St. Vincent and the Grenadines,1969,164.208
St. Vincent and the Grenadines,1968,165.469
St. Vincent and the Grenadines,1967,165.329
St. Vincent and the Grenadines,1966,165.865
St. Vincent and the Grenadines,1965,166.251
St. Vincent and the Grenadines,1964,166.839
St. Vincent and the Grenadines,1963,166.403
St. Vincent and the Grenadines,1962,175.451
St. Vincent and the Grenadines,1961,180.892
St. Vincent and the Grenadines,1960,187.579
Sudan,2022,
Sudan,2021,79.908
Sudan,2020,82.208
Sudan,2019,84.673
Sudan,2018,85.721
Sudan,2017,88.583
Sudan,2016,91.01
Sudan,2015,93.526
Sudan,2014,94.746
Sudan,2013,95.306
Sudan,2012,95.102
Sudan,2011,97.272
Sudan,2010,99.723
Sudan,2009,99.88
Sudan,2008,99.498
Sudan,2007,98.717
Sudan,2006,93.886
Sudan,2005,89.53
Sudan,2004,96.037
Sudan,2003,101.597
Sudan,2002,102.96
Sudan,2001,102.986
Sudan,2000,101.881
Sudan,1999,101.641
Sudan,1998,100.669
Sudan,1997,100.704
Sudan,1996,100.864
Sudan,1995,101.439
Sudan,1994,99.98
Sudan,1993,98.251
Sudan,1992,96.144
Sudan,1991,94.01
Sudan,1990,92.397
Sudan,1989,97.305
Sudan,1988,99.222
Sudan,1987,98.493
Sudan,1986,102.228
Sudan,1985,104.264
Sudan,1984,108.144
Sudan,1983,112.359
Sudan,1982,113.134
Sudan,1981,113.974
Sudan,1980,114.923
Sudan,1979,116.595
Sudan,1978,119.962
Sudan,1977,122.585
Sudan,1976,128.906
Sudan,1975,138.24
Sudan,1974,147.723
Sudan,1973,158.268
Sudan,1972,163.337
Sudan,1971,167.203
Sudan,1970,167.931
Sudan,1969,172.988
Sudan,1968,176.389
Sudan,1967,186.354
Sudan,1966,187.014
Sudan,1965,187.044
Sudan,1964,190.767
Sudan,1963,187.74
Sudan,1962,184.317
Sudan,1961,176.23
Sudan,1960,175.037
Suriname,2022,
Suriname,2021,56.137
Suriname,2020,56.028
Suriname,2019,56.966
Suriname,2018,58.077
Suriname,2017,60.866
Suriname,2016,60.34
Suriname,2015,60.131
Suriname,2014,58.651
Suriname,2013,58.416
Suriname,2012,58.04
Suriname,2011,60.634
Suriname,2010,64.169
Suriname,2009,66.226
Suriname,2008,68.235
Suriname,2007,70.221
Suriname,2006,72.157
Suriname,2005,76.108
Suriname,2004,78.848
Suriname,2003,78.707
Suriname,2002,82.41
Suriname,2001,83.662
Suriname,2000,80.478
Suriname,1999,77.158
Suriname,1998,79.724
Suriname,1997,89.875
Suriname,1996,93.367
Suriname,1995,96.422
Suriname,1994,98.693
Suriname,1993,96.935
Suriname,1992,91.637
Suriname,1991,90.005
Suriname,1990,94.696
Suriname,1989,95.363
Suriname,1988,92.875
Suriname,1987,94.032
Suriname,1986,94.976
Suriname,1985,95.159
Suriname,1984,98.093
Suriname,1983,96.384
Suriname,1982,95.332
Suriname,1981,92.257
Suriname,1980,81.52
Suriname,1979,82.323
Suriname,1978,84.141
Suriname,1977,86.661
Suriname,1976,89.469
Suriname,1975,91.798
Suriname,1974,93.876
Suriname,1973,95.448
Suriname,1972,96.902
Suriname,1971,97.425
Suriname,1970,99.483
Suriname,1969,100.779
Suriname,1968,103.877
Suriname,1967,107.099
Suriname,1966,110.336
Suriname,1965,112.386
Suriname,1964,115.074
Suriname,1963,117.061
Suriname,1962,119.027
Suriname,1961,119.221
Suriname,1960,120.449
Sweden,2022,
Sweden,2021,3.345
Sweden,2020,3.325
Sweden,2019,3.432
Sweden,2018,4.066
Sweden,2017,4.316
Sweden,2016,4.564
Sweden,2015,4.735
Sweden,2014,5.37
Sweden,2013,5.765
Sweden,2012,5.878
Sweden,2011,6.253
Sweden,2010,6.263
Sweden,2009,6.062
Sweden,2008,5.953
Sweden,2007,5.88
Sweden,2006,5.826
Sweden,2005,5.739
Sweden,2004,5.795
Sweden,2003,5.974
Sweden,2002,6.532
Sweden,2001,6.612
Sweden,2000,7.055
Sweden,1999,6.931
Sweden,1998,6.765
Sweden,1997,7.187
Sweden,1996,7.796
Sweden,1995,8.847
Sweden,1994,10.158
Sweden,1993,11.545
Sweden,1992,12.278
Sweden,1991,13.425
Sweden,1990,13.865
Sweden,1989,12.705
Sweden,1988,11.58
Sweden,1987,11.266
Sweden,1986,11.814
Sweden,1985,11.651
Sweden,1984,11.303
Sweden,1983,11.823
Sweden,1982,12.785
Sweden,1981,13.801
Sweden,1980,15.123
Sweden,1979,17.033
Sweden,1978,19.223
Sweden,1977,22.369
Sweden,1976,25.493
Sweden,1975,29.012
Sweden,1974,32.066
Sweden,1973,31.527
Sweden,1972,33.827
Sweden,1971,35.03
Sweden,1970,35.019
Sweden,1969,36.53
Sweden,1968,42.823
Sweden,1967,49.438
Sweden,1966,51.635
Sweden,1965,50.061
Sweden,1964,48.396
Sweden,1963,42.835
Sweden,1962,39.188
Sweden,1961,34.974
Sweden,1960,32.209
Switzerland,2022,
Switzerland,2021,2.212
Switzerland,2020,2.194
Switzerland,2019,2.185
Switzerland,2018,2.403
Switzerland,2017,2.557
Switzerland,2016,2.874
Switzerland,2015,2.852
Switzerland,2014,3.061
Switzerland,2013,3.207
Switzerland,2012,3.542
Switzerland,2011,3.627
Switzerland,2010,4.083
Switzerland,2009,4.276
Switzerland,2008,4.417
Switzerland,2007,4.489
Switzerland,2006,4.674
Switzerland,2005,5.162
Switzerland,2004,5.396
Switzerland,2003,5.43
Switzerland,2002,5.618
Switzerland,2001,5.633
Switzerland,2000,6.168
Switzerland,1999,6.105
Switzerland,1998,5.777
Switzerland,1997,5.671
Switzerland,1996,5.755
Switzerland,1995,5.763
Switzerland,1994,6.231
Switzerland,1993,7.022
Switzerland,1992,7.827
Switzerland,1991,8.283
Switzerland,1990,7.556
Switzerland,1989,7.172
Switzerland,1988,7.101
Switzerland,1987,6.6
Switzerland,1986,6.859
Switzerland,1985,7.057
Switzerland,1984,8.18
Switzerland,1983,8.553
Switzerland,1982,9.582
Switzerland,1981,9.787
Switzerland,1980,9.907
Switzerland,1979,9.666
Switzerland,1978,10.116
Switzerland,1977,10.799
Switzerland,1976,12.842
Switzerland,1975,15.254
Switzerland,1974,17.781
Switzerland,1973,19.589
Switzerland,1972,20.683
Switzerland,1971,21.954
Switzerland,1970,23.147
Switzerland,1969,23.954
Switzerland,1968,27.151
Switzerland,1967,27.478
Switzerland,1966,26.931
Switzerland,1965,26.001
Switzerland,1964,24.817
Switzerland,1963,23.387
Switzerland,1962,21.381
Switzerland,1961,20.066
Switzerland,1960,15.205
Syrian Arab Republic,2022,
Syrian Arab Republic,2021,38.72
Syrian Arab Republic,2020,38.625
Syrian Arab Republic,2019,38.818
Syrian Arab Republic,2018,38.633
Syrian Arab Republic,2017,39.01
Syrian Arab Republic,2016,39.286
Syrian Arab Republic,2015,40.146
Syrian Arab Republic,2014,41.79
Syrian Arab Republic,2013,44.162
Syrian Arab Republic,2012,45.037
Syrian Arab Republic,2011,46.651
Syrian Arab Republic,2010,48.556
Syrian Arab Republic,2009,50.346
Syrian Arab Republic,2008,52.219
Syrian Arab Republic,2007,53.554
Syrian Arab Republic,2006,54.071
Syrian Arab Republic,2005,54.096
Syrian Arab Republic,2004,54.55
Syrian Arab Republic,2003,54.779
Syrian Arab Republic,2002,55.303
Syrian Arab Republic,2001,56.084
Syrian Arab Republic,2000,57.292
Syrian Arab Republic,1999,60.399
Syrian Arab Republic,1998,63.937
Syrian Arab Republic,1997,66.987
Syrian Arab Republic,1996,70.476
Syrian Arab Republic,1995,72.903
Syrian Arab Republic,1994,74.259
Syrian Arab Republic,1993,75.125
Syrian Arab Republic,1992,73.967
Syrian Arab Republic,1991,76.114
Syrian Arab Republic,1990,79.288
Syrian Arab Republic,1989,82.977
Syrian Arab Republic,1988,87.478
Syrian Arab Republic,1987,91.443
Syrian Arab Republic,1986,93.709
Syrian Arab Republic,1985,95.169
Syrian Arab Republic,1984,96.4
Syrian Arab Republic,1983,99.243
Syrian Arab Republic,1982,101.718
Syrian Arab Republic,1981,105.48
Syrian Arab Republic,1980,109.16
Syrian Arab Republic,1979,111.358
Syrian Arab Republic,1978,114.27
Syrian Arab Republic,1977,115.468
Syrian Arab Republic,1976,114.258
Syrian Arab Republic,1975,113.152
Syrian Arab Republic,1974,112.678
Syrian Arab Republic,1973,112.447
Syrian Arab Republic,1972,116.324
Syrian Arab Republic,1971,119.185
Syrian Arab Republic,1970,121.316
Syrian Arab Republic,1969,122.767
Syrian Arab Republic,1968,123.28
Syrian Arab Republic,1967,122.701
Syrian Arab Republic,1966,119.966
Syrian Arab Republic,1965,118.129
Syrian Arab Republic,1964,117.262
Syrian Arab Republic,1963,117.202
Syrian Arab Republic,1962,118.712
Syrian Arab Republic,1961,118.522
Syrian Arab Republic,1960,120.183
Tajikistan,2022,
Tajikistan,2021,45.427
Tajikistan,2020,46.589
Tajikistan,2019,47.841
Tajikistan,2018,42.834
Tajikistan,2017,38.07
Tajikistan,2016,46.567
Tajikistan,2015,52.011
Tajikistan,2014,53.843
Tajikistan,2013,54.092
Tajikistan,2012,52.254
Tajikistan,2011,52.305
Tajikistan,2010,48.483
Tajikistan,2009,45.191
Tajikistan,2008,40.984
Tajikistan,2007,37.788
Tajikistan,2006,37.31
Tajikistan,2005,37.333
Tajikistan,2004,37.585
Tajikistan,2003,38.881
Tajikistan,2002,41.986
Tajikistan,2001,45.075
Tajikistan,2000,47.482
Tajikistan,1999,48.664
Tajikistan,1998,56.309
Tajikistan,1997,60.981
Tajikistan,1996,67.061
Tajikistan,1995,72.491
Tajikistan,1994,68.041
Tajikistan,1993,57.873
Tajikistan,1992,48.238
Tajikistan,1991,46.139
Tajikistan,1990,43.003
Tajikistan,1989,40.559
Tajikistan,1988,38.894
Tajikistan,1987,37.518
Tajikistan,1986,36.759
Tajikistan,1985,37.474
Tajikistan,1984,36.696
Tajikistan,1983,36.596
Tajikistan,1982,36.34
Tajikistan,1981,37.006
Tajikistan,1980,37.446
Tajikistan,1979,37.351
Tajikistan,1978,38.332
Tajikistan,1977,39.242
Tajikistan,1976,40.171
Tajikistan,1975,40.581
Tajikistan,1974,40.704
Tajikistan,1973,41.366
Tajikistan,1972,41.708
Tajikistan,1971,42.007
Tajikistan,1970,42.151
Tajikistan,1969,42.973
Tajikistan,1968,42.768
Tajikistan,1967,41.434
Tajikistan,1966,39.877
Tajikistan,1965,38.201
Tajikistan,1964,37.597
Tajikistan,1963,38.873
Tajikistan,1962,43.881
Tajikistan,1961,48.686
Tajikistan,1960,51.564
Tanzania,2022,
Tanzania,2021,123.652
Tanzania,2020,124.482
Tanzania,2019,126.38
Tanzania,2018,127.938
Tanzania,2017,129.643
Tanzania,2016,130.99
Tanzania,2015,129.069
Tanzania,2014,126.334
Tanzania,2013,121.581
Tanzania,2012,116.938
Tanzania,2011,117.857
Tanzania,2010,119.387
Tanzania,2009,120.461
Tanzania,2008,122.234
Tanzania,2007,125.431
Tanzania,2006,129.485
Tanzania,2005,132.022
Tanzania,2004,130.971
Tanzania,2003,129.96
Tanzania,2002,131.628
Tanzania,2001,132.702
Tanzania,2000,131.585
Tanzania,1999,129.552
Tanzania,1998,129.348
Tanzania,1997,131.851
Tanzania,1996,129.206
Tanzania,1995,130.058
Tanzania,1994,127.632
Tanzania,1993,127.52
Tanzania,1992,129.266
Tanzania,1991,133.498
Tanzania,1990,135.983
Tanzania,1989,136.355
Tanzania,1988,138.313
Tanzania,1987,139.971
Tanzania,1986,140.755
Tanzania,1985,139.444
Tanzania,1984,138.438
Tanzania,1983,143.885
Tanzania,1982,146.932
Tanzania,1981,149.506
Tanzania,1980,154.837
Tanzania,1979,158.312
Tanzania,1978,162.976
Tanzania,1977,168.189
Tanzania,1976,172.865
Tanzania,1975,180.982
Tanzania,1974,183.527
Tanzania,1973,183.073
Tanzania,1972,185.562
Tanzania,1971,184.737
Tanzania,1970,181.249
Tanzania,1969,178.732
Tanzania,1968,176.201
Tanzania,1967,178.317
Tanzania,1966,180.908
Tanzania,1965,180.831
Tanzania,1964,179.802
Tanzania,1963,178.284
Tanzania,1962,177.366
Tanzania,1961,177.209
Tanzania,1960,176.578
Thailand,2022,
Thailand,2021,32.744
Thailand,2020,33.224
Thailand,2019,33.628
Thailand,2018,36.046
Thailand,2017,40.013
Thailand,2016,42.869
Thailand,2015,45.947
Thailand,2014,47.767
Thailand,2013,49.803
Thailand,2012,51.549
Thailand,2011,52.02
Thailand,2010,50.765
Thailand,2009,51.274
Thailand,2008,51.162
Thailand,2007,50.167
Thailand,2006,49.294
Thailand,2005,47.352
Thailand,2004,46.535
Thailand,2003,41.841
Thailand,2002,38.292
Thailand,2001,35.002
Thailand,2000,34.459
Thailand,1999,42.038
Thailand,1998,46.547
Thailand,1997,45.34
Thailand,1996,48.814
Thailand,1995,49.316
Thailand,1994,49.355
Thailand,1993,49.691
Thailand,1992,50.434
Thailand,1991,50.956
Thailand,1990,51.146
Thailand,1989,51.106
Thailand,1988,50.355
Thailand,1987,51.639
Thailand,1986,51.98
Thailand,1985,51.608
Thailand,1984,51.909
Thailand,1983,54.746
Thailand,1982,57.795
Thailand,1981,59.946
Thailand,1980,59.436
Thailand,1979,53.691
Thailand,1978,54.285
Thailand,1977,53.033
Thailand,1976,55.175
Thailand,1975,57.051
Thailand,1974,62.438
Thailand,1973,63.676
Thailand,1972,64.084
Thailand,1971,66.497
Thailand,1970,68.44
Thailand,1969,70.832
Thailand,1968,73.201
Thailand,1967,74.26
Thailand,1966,72.859
Thailand,1965,72.642
Thailand,1964,70.889
Thailand,1963,72.229
Thailand,1962,73.321
Thailand,1961,73.557
Thailand,1960,72.501
Timor-Leste,2022,
Timor-Leste,2021,33.877
Timor-Leste,2020,34.557
Timor-Leste,2019,35.208
Timor-Leste,2018,35.654
Timor-Leste,2017,36.54
Timor-Leste,2016,37.239
Timor-Leste,2015,38.367
Timor-Leste,2014,39.963
Timor-Leste,2013,41.612
Timor-Leste,2012,43.65
Timor-Leste,2011,44.984
Timor-Leste,2010,45.458
Timor-Leste,2009,49.302
Timor-Leste,2008,48.43
Timor-Leste,2007,49.489
Timor-Leste,2006,51.38
Timor-Leste,2005,53.298
Timor-Leste,2004,54.704
Timor-Leste,2003,56.853
Timor-Leste,2002,60.781
Timor-Leste,2001,60.764
Timor-Leste,2000,60.364
Timor-Leste,1999,61.966
Timor-Leste,1998,63.272
Timor-Leste,1997,64.806
Timor-Leste,1996,66.801
Timor-Leste,1995,67.521
Timor-Leste,1994,68.164
Timor-Leste,1993,70.42
Timor-Leste,1992,68.714
Timor-Leste,1991,64.731
Timor-Leste,1990,66.003
Timor-Leste,1989,62.645
Timor-Leste,1988,63.068
Timor-Leste,1987,67.171
Timor-Leste,1986,67.205
Timor-Leste,1985,67.545
Timor-Leste,1984,67.805
Timor-Leste,1983,68.126
Timor-Leste,1982,68.605
Timor-Leste,1981,68.358
Timor-Leste,1980,64.771
Timor-Leste,1979,63.917
Timor-Leste,1978,63.255
Timor-Leste,1977,62.972
Timor-Leste,1976,63.176
Timor-Leste,1975,63.873
Timor-Leste,1974,65.132
Timor-Leste,1973,66.457
Timor-Leste,1972,67.709
Timor-Leste,1971,68.824
Timor-Leste,1970,69.774
Timor-Leste,1969,72.271
Timor-Leste,1968,74.951
Timor-Leste,1967,76.112
Timor-Leste,1966,76.47
Timor-Leste,1965,75.635
Timor-Leste,1964,75.485
Timor-Leste,1963,76.023
Timor-Leste,1962,76.412
Timor-Leste,1961,77.184
Timor-Leste,1960,77.906
Togo,2022,
Togo,2021,77.88
Togo,2020,78.994
Togo,2019,79.621
Togo,2018,80.53
Togo,2017,81.514
Togo,2016,82.053
Togo,2015,82.951
Togo,2014,83.71
