Country,Year,Fixed telephone subscriptions (per 100 people)
Slovenia,2008,48.09494241
Slovenia,2007,49.70539667
Slovenia,2006,51.10599582
Slovenia,2005,50.85031859
Slovenia,2004,49.80382847
Slovenia,2003,40.83228654
Slovenia,2002,40.71985268
Slovenia,2001,40.4480332
Slovenia,2000,39.57988025
Slovenia,1999,38.14015379
Slovenia,1998,36.37336611
Slovenia,1997,35.68368723
Slovenia,1996,33.33038625
Slovenia,1995,30.87711051
Slovenia,1994,28.98256496
Slovenia,1993,26.50153011
Slovenia,1992,24.82087439
Slovenia,1991,23.05345721
Slovenia,1990,21.23856509
Slovenia,1989,
Slovenia,1988,
Slovenia,1987,
Slovenia,1986,
Slovenia,1985,14.67238714
Slovenia,1984,
Slovenia,1983,
Slovenia,1982,
Slovenia,1981,
Slovenia,1980,
Slovenia,1979,
Slovenia,1978,
Slovenia,1977,
Slovenia,1976,
Slovenia,1975,
Slovenia,1974,
Slovenia,1973,
Slovenia,1972,
Slovenia,1971,
Slovenia,1970,
Slovenia,1969,
Slovenia,1968,
Slovenia,1967,
Slovenia,1966,
Slovenia,1965,
Slovenia,1964,
Slovenia,1963,
Slovenia,1962,
Slovenia,1961,
Slovenia,1960,
Solomon Islands,2022,
Solomon Islands,2021,0.988908683
Solomon Islands,2020,1.012746133
Solomon Islands,2019,1.052455359
Solomon Islands,2018,1.127040011
Solomon Islands,2017,1.150498575
Solomon Islands,2016,1.178948642
Solomon Islands,2015,1.214050207
Solomon Islands,2014,1.259675648
Solomon Islands,2013,1.308114327
Solomon Islands,2012,1.41960642
Solomon Islands,2011,1.515384101
Solomon Islands,2010,1.554421404
Solomon Islands,2009,1.55351872
Solomon Islands,2008,1.550384592
Solomon Islands,2007,1.545720633
Solomon Islands,2006,1.540238737
Solomon Islands,2005,1.535174078
Solomon Islands,2004,1.475672181
Solomon Islands,2003,1.352511621
Solomon Islands,2002,1.464415654
Solomon Islands,2001,1.677811964
Solomon Islands,2000,1.788231026
Solomon Islands,1999,1.939751305
Solomon Islands,1998,1.937301694
Solomon Islands,1997,1.938043068
Solomon Islands,1996,1.867541812
Solomon Islands,1995,1.732993238
Solomon Islands,1994,1.651559379
Solomon Islands,1993,1.541998272
Solomon Islands,1992,1.495423301
Solomon Islands,1991,1.452304523
Solomon Islands,1990,1.442144554
Solomon Islands,1989,1.192141404
Solomon Islands,1988,1.048726453
Solomon Islands,1987,0.940385889
Solomon Islands,1986,0.866235992
Solomon Islands,1985,0.806038433
Solomon Islands,1984,0.746510994
Solomon Islands,1983,0.656512605
Solomon Islands,1982,0.599400599
Solomon Islands,1981,
Solomon Islands,1980,
Solomon Islands,1979,
Solomon Islands,1978,
Solomon Islands,1977,
Solomon Islands,1976,
Solomon Islands,1975,
Solomon Islands,1974,
Solomon Islands,1973,
Solomon Islands,1972,
Solomon Islands,1971,
Solomon Islands,1970,
Solomon Islands,1969,
Solomon Islands,1968,
Solomon Islands,1967,
Solomon Islands,1966,
Solomon Islands,1965,
Solomon Islands,1964,
Solomon Islands,1963,
Solomon Islands,1962,
Solomon Islands,1961,
Solomon Islands,1960,
Somalia,2022,0.517118586
Somalia,2021,0.533237046
Somalia,2020,0.550280655
Somalia,2019,0.569415504
Somalia,2018,0.485364634
Somalia,2017,
Somalia,2016,0.335832322
Somalia,2015,0.370534353
Somalia,2014,0.429776768
Somalia,2013,0.497958177
Somalia,2012,0.562686219
Somalia,2011,0.736688168
Somalia,2010,0.83148674
Somalia,2009,0.85251223
Somalia,2008,0.873753918
Somalia,2007,0.899434903
Somalia,2006,0.927216044
Somalia,2005,0.955356935
Somalia,2004,0.988400722
Somalia,2003,1.024770759
Somalia,2002,0.371901147
Somalia,2001,0.385855762
Somalia,2000,0.286649089
Somalia,1999,0.286243188
Somalia,1998,0.285470944
Somalia,1997,0.193940949
Somalia,1996,0.200737375
Somalia,1995,0.208017551
Somalia,1994,0.215522568
Somalia,1993,0.226561154
Somalia,1992,0.233348921
Somalia,1991,0.222793167
Somalia,1990,0.214313391
Somalia,1989,0.21320816
Somalia,1988,0.209483719
Somalia,1987,0.209555625
Somalia,1986,0.21712135
Somalia,1985,0.120652058
Somalia,1984,0.125608021
Somalia,1983,0.130239855
Somalia,1982,0.134413006
Somalia,1981,0.134795005
Somalia,1980,
Somalia,1979,
Somalia,1978,
Somalia,1977,
Somalia,1976,
Somalia,1975,
Somalia,1974,0.0453198
Somalia,1973,0.0453198
Somalia,1972,0.0453198
Somalia,1971,0.0453198
Somalia,1970,
Somalia,1969,0.0453198
Somalia,1968,0.0453198
Somalia,1967,0.0453198
Somalia,1966,0.0453198
Somalia,1965,
Somalia,1964,0.0453198
Somalia,1963,0.0453198
Somalia,1962,0.0453198
Somalia,1961,0.0453198
Somalia,1960,0.043508067
South Africa,2022,2.186517038
South Africa,2021,2.478759225
South Africa,2020,3.569274245
South Africa,2019,3.485681965
South Africa,2018,5.834428489
South Africa,2017,8.49218102
South Africa,2016,8.016071809
South Africa,2015,7.39318802
South Africa,2014,6.665083001
South Africa,2013,7.193840488
South Africa,2012,9.120325506
South Africa,2011,9.255705864
South Africa,2010,9.386902415
South Africa,2009,9.513241923
South Africa,2008,9.640901248
South Africa,2007,9.764762823
South Africa,2006,9.878412882
South Africa,2005,9.988341223
South Africa,2004,10.09760448
South Africa,2003,10.2070412
South Africa,2002,10.31649981
South Africa,2001,10.42660982
South Africa,2000,10.59901055
South Africa,1999,11.84703046
South Africa,1998,11.06908886
South Africa,1997,10.25739224
South Africa,1996,9.535347399
South Africa,1995,9.09874132
South Africa,1994,8.725516711
South Africa,1993,8.451061294
South Africa,1992,8.280803352
South Africa,1991,8.395765262
South Africa,1990,8.312999012
South Africa,1989,7.965962845
South Africa,1988,7.664425487
South Africa,1987,7.388256588
South Africa,1986,7.261574787
South Africa,1985,6.807618436
South Africa,1984,6.570268143
South Africa,1983,6.501821926
South Africa,1982,6.242647051
South Africa,1981,5.916170979
South Africa,1980,5.539047587
South Africa,1979,5.25490213
South Africa,1978,5.002962233
South Africa,1977,4.816205155
South Africa,1976,4.641186089
South Africa,1975,4.484450362
South Africa,1974,4.15047
South Africa,1973,4.15047
South Africa,1972,4.15047
South Africa,1971,4.15047
South Africa,1970,4.095079887
South Africa,1969,3.8948
South Africa,1968,3.8948
South Africa,1967,3.8948
South Africa,1966,3.8948
South Africa,1965,3.934916174
South Africa,1964,3.80128
South Africa,1963,3.80128
South Africa,1962,3.80128
South Africa,1961,3.80128
South Africa,1960,3.934598356
South Sudan,2022,
South Sudan,2021,
South Sudan,2020,
South Sudan,2019,
South Sudan,2018,0.0
South Sudan,2017,0.0
South Sudan,2016,0.0
South Sudan,2015,0.0
South Sudan,2014,0.0
South Sudan,2013,0.0
South Sudan,2012,0.001401659
South Sudan,2011,0.021477978
South Sudan,2010,0.024705541
South Sudan,2009,
South Sudan,2008,
South Sudan,2007,
South Sudan,2006,
South Sudan,2005,
South Sudan,2004,
South Sudan,2003,
South Sudan,2002,
South Sudan,2001,
South Sudan,2000,
South Sudan,1999,
South Sudan,1998,
South Sudan,1997,
South Sudan,1996,
South Sudan,1995,
South Sudan,1994,
South Sudan,1993,
South Sudan,1992,
South Sudan,1991,
South Sudan,1990,
South Sudan,1989,
South Sudan,1988,
South Sudan,1987,
South Sudan,1986,
South Sudan,1985,
South Sudan,1984,
South Sudan,1983,
South Sudan,1982,
South Sudan,1981,
South Sudan,1980,
South Sudan,1979,
South Sudan,1978,
South Sudan,1977,
South Sudan,1976,
South Sudan,1975,
South Sudan,1974,
South Sudan,1973,
South Sudan,1972,
South Sudan,1971,
South Sudan,1970,
South Sudan,1969,
South Sudan,1968,
South Sudan,1967,
South Sudan,1966,
South Sudan,1965,
South Sudan,1964,
South Sudan,1963,
South Sudan,1962,
South Sudan,1961,
South Sudan,1960,
Spain,2022,39.29263732
Spain,2021,40.13869288
Spain,2020,41.077057
Spain,2019,41.67028704
Spain,2018,42.23511036
Spain,2017,42.04694427
Spain,2016,41.93317606
Spain,2015,41.72549869
Spain,2014,41.40041943
Spain,2013,41.59400486
Spain,2012,41.86541122
Spain,2011,42.56230447
Spain,2010,43.333096
Spain,2009,43.66030785
Spain,2008,44.76314923
Spain,2007,44.62848051
Spain,2006,44.71807976
Spain,2005,44.54770606
Spain,2004,41.74724496
Spain,2003,42.05316234
Spain,2002,42.53071925
Spain,2001,42.79355424
Spain,2000,41.98160644
Spain,1999,40.65002144
Spain,1998,40.35593215
Spain,1997,39.45850739
Spain,1996,38.53536036
Spain,1995,37.91420041
Spain,1994,37.06215405
Spain,1993,36.15746469
Spain,1992,35.18205115
Spain,1991,34.01374098
Spain,1990,32.40585233
Spain,1989,30.36801408
Spain,1988,28.29073706
Spain,1987,26.45440446
Spain,1986,25.35655641
Spain,1985,24.27863751
Spain,1984,23.17178288
Spain,1983,22.14763729
Spain,1982,21.10910049
Spain,1981,20.27138206
Spain,1980,19.28108503
Spain,1979,18.01071904
Spain,1978,16.77722956
Spain,1977,15.55332963
Spain,1976,14.16196059
Spain,1975,13.13742555
Spain,1974,8.39636
Spain,1973,8.39636
Spain,1972,8.39636
Spain,1971,8.39636
Spain,1970,8.418998742
Spain,1969,5.52164
Spain,1968,5.52164
Spain,1967,5.52164
Spain,1966,5.52164
Spain,1965,5.527526068
Spain,1964,4.28502
Spain,1963,4.28502
Spain,1962,4.28502
Spain,1961,4.28502
Spain,1960,4.28316517
Sri Lanka,2022,11.82730436
Sri Lanka,2021,13.1774578
Sri Lanka,2020,12.00947968
Sri Lanka,2019,10.58429359
Sri Lanka,2018,11.46336242
Sri Lanka,2017,12.10396966
Sri Lanka,2016,11.57407152
Sri Lanka,2015,15.40855175
Sri Lanka,2014,12.75855593
Sri Lanka,2013,12.80909641
Sri Lanka,2012,16.41227042
Sri Lanka,2011,17.2983531
Sri Lanka,2010,17.31355992
Sri Lanka,2009,16.77510977
Sri Lanka,2008,16.9894097
Sri Lanka,2007,13.65658706
Sri Lanka,2006,9.481686257
Sri Lanka,2005,6.323078545
Sri Lanka,2004,5.085772603
Sri Lanka,2003,4.864550815
Sri Lanka,2002,4.621011666
Sri Lanka,2001,4.37200305
Sri Lanka,2000,4.087110337
Sri Lanka,1999,3.583815054
Sri Lanka,1998,2.820616872
Sri Lanka,1997,1.851697774
Sri Lanka,1996,1.391998453
Sri Lanka,1995,1.124187543
Sri Lanka,1994,1.003367581
Sri Lanka,1993,0.885097291
Sri Lanka,1992,0.768840708
Sri Lanka,1991,0.722494797
Sri Lanka,1990,0.705576242
Sri Lanka,1989,0.620832432
Sri Lanka,1988,0.617161257
Sri Lanka,1987,0.588216489
Sri Lanka,1986,0.564193089
Sri Lanka,1985,0.544892855
Sri Lanka,1984,0.508865038
Sri Lanka,1983,0.469395359
Sri Lanka,1982,0.45587231
Sri Lanka,1981,0.43432697
Sri Lanka,1980,0.362696006
Sri Lanka,1979,0.322879771
Sri Lanka,1978,0.317034917
Sri Lanka,1977,0.315169405
Sri Lanka,1976,0.313080286
Sri Lanka,1975,0.311061933
Sri Lanka,1974,0.297139
Sri Lanka,1973,0.297139
Sri Lanka,1972,0.297139
Sri Lanka,1971,0.297139
Sri Lanka,1970,0.299464781
Sri Lanka,1969,0.249307
Sri Lanka,1968,0.249307
Sri Lanka,1967,0.249307
Sri Lanka,1966,0.249307
Sri Lanka,1965,0.251014388
Sri Lanka,1964,0.230615
Sri Lanka,1963,0.230615
Sri Lanka,1962,0.230615
Sri Lanka,1961,0.230615
Sri Lanka,1960,0.232750388
St. Kitts and Nevis,2022,
St. Kitts and Nevis,2021,32.97903626
St. Kitts and Nevis,2020,33.67616809
St. Kitts and Nevis,2019,33.84054326
St. Kitts and Nevis,2018,32.70450786
St. Kitts and Nevis,2017,36.18842339
St. Kitts and Nevis,2016,36.47986942
St. Kitts and Nevis,2015,41.3224524
St. Kitts and Nevis,2014,40.59511603
St. Kitts and Nevis,2013,40.19595528
St. Kitts and Nevis,2012,41.90500136
St. Kitts and Nevis,2011,41.61324899
St. Kitts and Nevis,2010,41.76950826
St. Kitts and Nevis,2009,43.35321237
St. Kitts and Nevis,2008,43.26066672
St. Kitts and Nevis,2007,43.49675635
St. Kitts and Nevis,2006,44.05427316
St. Kitts and Nevis,2005,43.44569288
St. Kitts and Nevis,2004,43.68827823
St. Kitts and Nevis,2003,50.61273718
St. Kitts and Nevis,2002,50.7954349
St. Kitts and Nevis,2001,48.92793459
St. Kitts and Nevis,2000,48.19515629
St. Kitts and Nevis,1999,44.74958171
St. Kitts and Nevis,1998,41.52837441
St. Kitts and Nevis,1997,39.35541506
St. Kitts and Nevis,1996,36.29951041
St. Kitts and Nevis,1995,33.86603995
St. Kitts and Nevis,1994,32.37065784
St. Kitts and Nevis,1993,29.51310138
St. Kitts and Nevis,1992,28.18826406
St. Kitts and Nevis,1991,25.08016378
St. Kitts and Nevis,1990,23.89999016
St. Kitts and Nevis,1989,19.82094067
St. Kitts and Nevis,1988,17.0784831
St. Kitts and Nevis,1987,12.66309441
St. Kitts and Nevis,1986,10.31296999
St. Kitts and Nevis,1985,6.999810175
St. Kitts and Nevis,1984,5.545068429
St. Kitts and Nevis,1983,5.164319249
St. Kitts and Nevis,1982,
St. Kitts and Nevis,1981,
St. Kitts and Nevis,1980,
St. Kitts and Nevis,1979,
St. Kitts and Nevis,1978,
St. Kitts and Nevis,1977,
St. Kitts and Nevis,1976,
St. Kitts and Nevis,1975,
St. Kitts and Nevis,1974,
St. Kitts and Nevis,1973,
St. Kitts and Nevis,1972,
St. Kitts and Nevis,1971,
St. Kitts and Nevis,1970,
St. Kitts and Nevis,1969,
St. Kitts and Nevis,1968,
St. Kitts and Nevis,1967,
St. Kitts and Nevis,1966,
St. Kitts and Nevis,1965,
St. Kitts and Nevis,1964,
St. Kitts and Nevis,1963,
St. Kitts and Nevis,1962,
St. Kitts and Nevis,1961,
St. Kitts and Nevis,1960,
St. Lucia,2022,
St. Lucia,2021,7.894150914
St. Lucia,2020,8.337564231
St. Lucia,2019,8.847426687
St. Lucia,2018,20.50110182
St. Lucia,2017,19.76360886
St. Lucia,2016,20.14862766
St. Lucia,2015,19.85730798
St. Lucia,2014,18.7821789
St. Lucia,2013,19.25530814
St. Lucia,2012,21.28070054
St. Lucia,2011,20.85671465
St. Lucia,2010,21.90891274
St. Lucia,2009,22.72464759
St. Lucia,2008,24.28578208
St. Lucia,2007,23.69178238
St. Lucia,2006,23.64209768
St. Lucia,2005,23.58119792
St. Lucia,2004,25.57248887
St. Lucia,2003,30.0526842
St. Lucia,2002,31.59537451
St. Lucia,2001,31.13441349
St. Lucia,2000,30.65830721
St. Lucia,1999,28.096881
St. Lucia,1998,25.73905837
St. Lucia,1997,23.79610689
St. Lucia,1996,21.94142977
St. Lucia,1995,20.0698401
St. Lucia,1994,16.61253578
St. Lucia,1993,16.30135603
St. Lucia,1992,13.85944543
St. Lucia,1991,11.90146117
St. Lucia,1990,11.94650775
St. Lucia,1989,8.914472045
St. Lucia,1988,7.873936247
St. Lucia,1987,6.508261442
St. Lucia,1986,6.090052667
St. Lucia,1985,5.697885515
St. Lucia,1984,5.097033493
St. Lucia,1983,3.892868265
St. Lucia,1982,3.924909267
St. Lucia,1981,4.035251961
St. Lucia,1980,3.946297469
St. Lucia,1979,3.85056461
St. Lucia,1978,3.577604198
St. Lucia,1977,3.379988733
St. Lucia,1976,3.262182488
St. Lucia,1975,3.228786425
St. Lucia,1974,2.01894
St. Lucia,1973,2.01894
St. Lucia,1972,2.01894
St. Lucia,1971,2.01894
St. Lucia,1970,2.037055
St. Lucia,1969,
St. Lucia,1968,
St. Lucia,1967,
St. Lucia,1966,
St. Lucia,1965,
St. Lucia,1964,
St. Lucia,1963,
St. Lucia,1962,
St. Lucia,1961,
St. Lucia,1960,
St. Martin (French part),2022,
St. Martin (French part),2021,
St. Martin (French part),2020,
St. Martin (French part),2019,
St. Martin (French part),2018,
St. Martin (French part),2017,
St. Martin (French part),2016,
St. Martin (French part),2015,
St. Martin (French part),2014,
St. Martin (French part),2013,
St. Martin (French part),2012,
St. Martin (French part),2011,
St. Martin (French part),2010,
St. Martin (French part),2009,
St. Martin (French part),2008,
St. Martin (French part),2007,
St. Martin (French part),2006,
St. Martin (French part),2005,
St. Martin (French part),2004,
St. Martin (French part),2003,
St. Martin (French part),2002,
St. Martin (French part),2001,
St. Martin (French part),2000,
St. Martin (French part),1999,
St. Martin (French part),1998,
St. Martin (French part),1997,
St. Martin (French part),1996,
St. Martin (French part),1995,
St. Martin (French part),1994,
St. Martin (French part),1993,
St. Martin (French part),1992,
St. Martin (French part),1991,
St. Martin (French part),1990,
St. Martin (French part),1989,
St. Martin (French part),1988,
St. Martin (French part),1987,
St. Martin (French part),1986,
St. Martin (French part),1985,
St. Martin (French part),1984,
St. Martin (French part),1983,
St. Martin (French part),1982,
St. Martin (French part),1981,
St. Martin (French part),1980,
St. Martin (French part),1979,
St. Martin (French part),1978,
St. Martin (French part),1977,
St. Martin (French part),1976,
St. Martin (French part),1975,
St. Martin (French part),1974,
St. Martin (French part),1973,
St. Martin (French part),1972,
St. Martin (French part),1971,
St. Martin (French part),1970,
St. Martin (French part),1969,
St. Martin (French part),1968,
St. Martin (French part),1967,
St. Martin (French part),1966,
St. Martin (French part),1965,
St. Martin (French part),1964,
St. Martin (French part),1963,
St. Martin (French part),1962,
St. Martin (French part),1961,
St. Martin (French part),1960,
St. Vincent and the Grenadines,2022,10.5976065
St. Vincent and the Grenadines,2021,11.75382433
St. Vincent and the Grenadines,2020,16.66698524
St. Vincent and the Grenadines,2019,17.05234265
St. Vincent and the Grenadines,2018,18.90862462
St. Vincent and the Grenadines,2017,19.03588888
St. Vincent and the Grenadines,2016,19.3935619
St. Vincent and the Grenadines,2015,23.35136455
St. Vincent and the Grenadines,2014,22.35763993
St. Vincent and the Grenadines,2013,17.746859
St. Vincent and the Grenadines,2012,17.92973918
St. Vincent and the Grenadines,2011,20.90393921
St. Vincent and the Grenadines,2010,19.8549054
St. Vincent and the Grenadines,2009,20.95684632
St. Vincent and the Grenadines,2008,20.64705029
St. Vincent and the Grenadines,2007,20.68775716
St. Vincent and the Grenadines,2006,20.3184176
St. Vincent and the Grenadines,2005,20.08621767
St. Vincent and the Grenadines,2004,16.89222791
St. Vincent and the Grenadines,2003,18.73430703
St. Vincent and the Grenadines,2002,24.08373733
St. Vincent and the Grenadines,2001,22.94770373
St. Vincent and the Grenadines,2000,21.88345693
St. Vincent and the Grenadines,1999,20.73003842
St. Vincent and the Grenadines,1998,18.43400722
St. Vincent and the Grenadines,1997,17.93727467
St. Vincent and the Grenadines,1996,16.93149007
St. Vincent and the Grenadines,1995,15.97211274
St. Vincent and the Grenadines,1994,15.07407147
St. Vincent and the Grenadines,1993,14.50084051
St. Vincent and the Grenadines,1992,13.7835403
St. Vincent and the Grenadines,1991,12.97393155
St. Vincent and the Grenadines,1990,11.66168836
St. Vincent and the Grenadines,1989,8.034188034
St. Vincent and the Grenadines,1988,7.138013491
St. Vincent and the Grenadines,1987,6.262861233
St. Vincent and the Grenadines,1986,5.386576651
St. Vincent and the Grenadines,1985,4.886119777
St. Vincent and the Grenadines,1984,3.572011239
St. Vincent and the Grenadines,1983,3.555669013
St. Vincent and the Grenadines,1982,3.494411511
St. Vincent and the Grenadines,1981,3.439319715
St. Vincent and the Grenadines,1980,3.302940082
St. Vincent and the Grenadines,1979,3.321419884
St. Vincent and the Grenadines,1978,3.341616778
St. Vincent and the Grenadines,1977,3.298609465
St. Vincent and the Grenadines,1976,3.180242386
St. Vincent and the Grenadines,1975,3.051627374
St. Vincent and the Grenadines,1974,1.76778
St. Vincent and the Grenadines,1973,1.76778
St. Vincent and the Grenadines,1972,1.76778
St. Vincent and the Grenadines,1971,1.76778
St. Vincent and the Grenadines,1970,1.625041896
St. Vincent and the Grenadines,1969,
St. Vincent and the Grenadines,1968,
St. Vincent and the Grenadines,1967,
St. Vincent and the Grenadines,1966,
St. Vincent and the Grenadines,1965,
St. Vincent and the Grenadines,1964,
St. Vincent and the Grenadines,1963,
St. Vincent and the Grenadines,1962,
St. Vincent and the Grenadines,1961,
St. Vincent and the Grenadines,1960,
Sudan,2022,0.332383244
Sudan,2021,0.287983044
Sudan,2020,0.291193935
Sudan,2019,0.318841838
Sudan,2018,0.326014447
Sudan,2017,0.352213879
Sudan,2016,0.346576464
Sudan,2015,0.311633034
Sudan,2014,1.121809753
Sudan,2013,1.154662048
Sudan,2012,1.207589624
Sudan,2011,1.405061833
Sudan,2010,1.615249206
Sudan,2009,1.12426022
Sudan,2008,1.142046617
Sudan,2007,1.106704485
Sudan,2006,1.645074758
Sudan,2005,1.929549311
Sudan,2004,3.568656559
Sudan,2003,3.323128753
Sudan,2002,2.436830798
Sudan,2001,1.662507121
Sudan,2000,1.47069599
Sudan,1999,0.980800543
Sudan,1998,0.648144419
Sudan,1997,0.460220365
Sudan,1996,0.414881106
Sudan,1995,0.322018297
Sudan,1994,0.281893235
Sudan,1993,0.288766301
Sudan,1992,0.293846771
Sudan,1991,0.296452208
Sudan,1990,0.293965839
Sudan,1989,0.289593333
Sudan,1988,0.288454689
Sudan,1987,0.29037793
Sudan,1986,0.292395426
Sudan,1985,0.295339556
Sudan,1984,0.286828068
Sudan,1983,0.276817625
Sudan,1982,0.266330094
Sudan,1981,0.263577996
Sudan,1980,0.272017069
Sudan,1979,0.277254778
Sudan,1978,0.287368075
Sudan,1977,0.29657976
Sudan,1976,0.307123386
Sudan,1975,0.313390347
Sudan,1974,0.24173
Sudan,1973,0.24173
Sudan,1972,0.24173
Sudan,1971,0.24173
Sudan,1970,0.294554562
Sudan,1969,0.226829
Sudan,1968,0.226829
Sudan,1967,0.226829
Sudan,1966,0.226829
Sudan,1965,0.277984092
Sudan,1964,0.166926
Sudan,1963,0.166926
Sudan,1962,0.166926
Sudan,1961,0.166926
Sudan,1960,0.208239706
Suriname,2022,17.51504757
Suriname,2021,19.57261527
Suriname,2020,17.00641612
Suriname,2019,15.45158179
Suriname,2018,14.83845757
Suriname,2017,15.15249506
Suriname,2016,15.3116417
Suriname,2015,15.97219688
Suriname,2014,14.90305118
Suriname,2013,15.06187638
Suriname,2012,15.48959882
Suriname,2011,15.21065081
Suriname,2010,15.55761061
Suriname,2009,15.50907707
Suriname,2008,15.544876
Suriname,2007,15.53189152
Suriname,2006,15.61236883
Suriname,2005,15.70183255
Suriname,2004,16.00342361
Suriname,2003,15.84322522
Suriname,2002,15.8735923
Suriname,2001,15.87340016
Suriname,2000,15.72198631
Suriname,1999,15.05894256
Suriname,1998,14.57675057
Suriname,1997,14.10686133
Suriname,1996,12.80749109
Suriname,1995,12.46288752
Suriname,1994,11.87275524
Suriname,1993,11.18200651
Suriname,1992,10.37421249
Suriname,1991,9.743473861
Suriname,1990,8.884910213
Suriname,1989,8.300764032
Suriname,1988,7.97135326
Suriname,1987,7.810929102
Suriname,1986,7.621084073
Suriname,1985,7.139739288
Suriname,1984,6.752967066
Suriname,1983,5.565761487
Suriname,1982,4.38736456
Suriname,1981,4.303209448
Suriname,1980,4.05292286
Suriname,1979,3.797679682
Suriname,1978,3.482732977
Suriname,1977,3.203131075
Suriname,1976,2.831744727
Suriname,1975,2.67609872
Suriname,1974,
Suriname,1973,
Suriname,1972,
Suriname,1971,
Suriname,1970,
Suriname,1969,
Suriname,1968,
Suriname,1967,
Suriname,1966,
Suriname,1965,
Suriname,1964,
Suriname,1963,
Suriname,1962,
Suriname,1961,
Suriname,1960,
Sweden,2022,
Sweden,2021,12.0479728
Sweden,2020,14.2599506
Sweden,2019,17.05300255
Sweden,2018,21.2935401
Sweden,2017,26.0252789
Sweden,2016,31.18864797
Sweden,2015,36.09035847
Sweden,2014,38.76446164
Sweden,2013,40.71357327
Sweden,2012,43.62796852
Sweden,2011,47.34359678
Sweden,2010,50.46489294
Sweden,2009,55.26042119
Sweden,2008,57.83772714
Sweden,2007,60.01567828
Sweden,2006,60.92444359
Sweden,2005,62.253238
Sweden,2004,63.17008546
Sweden,2003,64.49808771
Sweden,2002,65.52758388
Sweden,2001,66.92332974
Sweden,2000,68.26704952
Sweden,1999,68.85620275
Sweden,1998,72.36680922
Sweden,1997,71.0046891
Sweden,1996,68.65863206
Sweden,1995,68.65333957
Sweden,1994,68.40175802
Sweden,1993,68.06086645
Sweden,1992,68.62052491
Sweden,1991,69.3144306
Sweden,1990,68.41860342
Sweden,1989,67.20766722
Sweden,1988,66.14205698
Sweden,1987,64.95027136
Sweden,1986,63.87462551
Sweden,1985,62.4857135
Sweden,1984,61.25210093
Sweden,1983,60.04460505
Sweden,1982,59.53800408
Sweden,1981,58.78748655
Sweden,1980,57.99011088
Sweden,1979,56.38838992
Sweden,1978,55.48647084
Sweden,1977,54.38437253
Sweden,1976,52.81923901
Sweden,1975,51.17693577
Sweden,1974,44.7304
Sweden,1973,44.7304
Sweden,1972,44.7304
Sweden,1971,44.7304
Sweden,1970,44.88208456
Sweden,1969,37.7888
Sweden,1968,37.7888
Sweden,1967,37.7888
Sweden,1966,37.7888
Sweden,1965,37.73973175
Sweden,1964,27.9223
Sweden,1963,27.9223
Sweden,1962,27.9223
Sweden,1961,27.9223
Sweden,1960,27.88374854
Switzerland,2022,33.39064526
Switzerland,2021,33.99270498
Switzerland,2020,35.4663648
Switzerland,2019,36.97889871
Switzerland,2018,39.12505517
Switzerland,2017,42.11420749
Switzerland,2016,45.05662197
Switzerland,2015,49.98954325
Switzerland,2014,53.42955139
Switzerland,2013,56.78922581
Switzerland,2012,59.0562247
Switzerland,2011,61.9236651
Switzerland,2010,62.73970957
Switzerland,2009,66.35041739
Switzerland,2008,63.20633629
Switzerland,2007,65.33077059
Switzerland,2006,67.18041849
Switzerland,2005,69.32465174
Switzerland,2004,71.17385893
Switzerland,2003,72.61831668
Switzerland,2002,74.04085492
Switzerland,2001,74.51803284
Switzerland,2000,72.90016693
Switzerland,1999,70.93054547
Switzerland,1998,68.70917491
Switzerland,1997,66.1493061
Switzerland,1996,64.6562912
Switzerland,1995,63.65176121
Switzerland,1994,60.89641507
Switzerland,1993,61.50149341
Switzerland,1992,60.88654173
Switzerland,1991,60.05025758
Switzerland,1990,58.74376256
Switzerland,1989,56.94233464
Switzerland,1988,55.10308341
Switzerland,1987,53.47443911
Switzerland,1986,51.99473271
Switzerland,1985,50.65092961
Switzerland,1984,49.43609737
Switzerland,1983,48.22152326
Switzerland,1982,47.09783456
Switzerland,1981,46.03618239
Switzerland,1980,44.92719152
Switzerland,1979,43.7705527
Switzerland,1978,42.61703287
Switzerland,1977,41.37984179
Switzerland,1976,40.03443946
Switzerland,1975,38.9696365
Switzerland,1974,31.6216
Switzerland,1973,31.6216
Switzerland,1972,31.6216
Switzerland,1971,31.6216
Switzerland,1970,31.46624449
Switzerland,1969,25.22
Switzerland,1968,25.22
Switzerland,1967,25.22
Switzerland,1966,25.22
Switzerland,1965,25.02967365
Switzerland,1964,20.6597
Switzerland,1963,20.6597
Switzerland,1962,20.6597
Switzerland,1961,20.6597
Switzerland,1960,20.47520838
Syrian Arab Republic,2022,
Syrian Arab Republic,2021,13.22979951
Syrian Arab Republic,2020,13.75462719
Syrian Arab Republic,2019,14.14602196
Syrian Arab Republic,2018,14.17231874
Syrian Arab Republic,2017,14.36095155
Syrian Arab Republic,2016,18.27040687
Syrian Arab Republic,2015,18.43078466
Syrian Arab Republic,2014,18.0799375
Syrian Arab Republic,2013,20.60295348
Syrian Arab Republic,2012,18.81857296
Syrian Arab Republic,2011,18.8687272
Syrian Arab Republic,2010,18.21613746
Syrian Arab Republic,2009,17.735259
Syrian Arab Republic,2008,16.92015003
Syrian Arab Republic,2007,16.67390797
Syrian Arab Republic,2006,16.68895892
Syrian Arab Republic,2005,15.62208462
