Country,Year,Total Labour Force
Spain,1996,16456.6
Spain,1997,16749.13
Spain,1998,17013.56
Spain,1999,17425.75
Spain,2000,18012.2
Spain,2001,18050.32
Spain,2002,18961.07
Spain,2003,19742.72
Spain,2004,20375.78
Spain,2005,21140.47
Spain,2006,21779.78
Spain,2007,22426.0
Spain,2008,23065.55
Spain,2009,23260.4
Spain,2010,23364.55
Spain,2011,23433.78
Spain,2012,23443.15
Spain,2013,23189.97
Spain,2014,22954.2
Spain,2015,22921.53
Spain,2016,22822.38
Spain,2017,22741.7
Spain,2018,22806.63
Spain,2019,23026.9
Spain,2020,22733.2
Spain,2021,23203.18
Spain,2022,23415.13
Spain,1990,15378.8
Spain,1991,15515.0
Spain,1992,15613.3
Spain,1993,15794.4
Spain,1994,16048.7
Spain,1995,16175.7
Spain,1996,16456.6
Spain,1997,16749.13
Spain,1998,17013.56
Spain,1999,17425.75
Spain,2000,18012.2
Spain,2001,18050.32
Spain,2002,18961.07
Spain,2003,19742.72
Spain,2004,20375.78
Spain,2005,21140.47
Spain,2006,21779.78
Spain,2007,22426.0
Spain,2008,23065.55
Spain,2009,23260.4
Spain,2010,23364.55
Spain,2011,23433.78
Spain,2012,23443.15
Spain,2013,23189.97
Spain,2014,22954.2
Spain,2015,22921.53
Spain,2016,22822.38
Spain,2017,22741.7
Spain,2018,22806.63
Spain,2019,23026.9
Spain,2020,22733.2
Spain,2021,23203.18
Spain,2022,23415.13
Spain,1990,15378.8
Spain,1991,15515.0
Spain,1992,15613.3
Spain,1993,15794.4
Spain,1994,16048.7
Spain,1995,16175.7
Spain,1996,16456.6
Spain,1997,16749.13
Spain,1998,17013.56
Spain,1999,17425.75
Spain,2000,18012.2
Spain,2001,18050.32
Spain,2002,18961.07
Spain,2003,19742.72
Spain,2004,20375.78
Spain,2005,21140.47
Spain,2006,21779.78
Spain,2007,22426.0
Spain,2008,23065.55
Spain,2009,23260.4
Spain,2010,23364.55
Spain,2011,23433.78
Spain,2012,23443.15
Spain,2013,23189.97
Spain,2014,22954.2
Spain,2015,22921.53
Spain,2016,22822.38
Spain,2017,22741.7
Spain,2018,22806.63
Spain,2019,23026.9
Spain,2020,22733.2
Spain,2021,23203.18
Spain,2022,23415.13
Spain,1990,15378.8
Spain,1991,15515.0
Spain,1992,15613.3
Spain,1993,15794.4
Spain,1994,16048.7
Spain,1995,16175.7
Spain,1996,16456.6
Spain,1997,16749.13
Spain,1998,17013.56
Spain,1999,17425.75
Spain,2000,18012.2
Spain,2001,18050.32
Spain,2002,18961.07
Spain,2003,19742.72
Spain,2004,20375.78
Spain,2005,21140.47
Spain,2006,21779.78
Spain,2007,22426.0
Spain,2008,23065.55
Spain,2009,23260.4
Spain,2010,23364.55
Spain,2011,23433.78
Spain,2012,23443.15
Spain,2013,23189.97
Spain,2014,22954.2
Spain,2015,22921.53
Spain,2016,22822.38
Spain,2017,22741.7
Spain,2018,22806.63
Spain,2019,23026.9
Spain,2020,22733.2
Spain,2021,23203.18
Spain,2022,23415.13
Spain,1990,15378.8
Spain,1991,15515.0
Spain,1992,15613.3
Spain,1993,15794.4
Spain,1994,16048.7
Spain,1995,16175.7
Spain,1996,16456.6
Spain,1997,16749.13
Spain,1998,17013.56
Spain,1999,17425.75
Spain,2000,18012.2
Spain,2001,18050.32
Spain,2002,18961.07
Spain,2003,19742.72
Spain,2004,20375.78
Spain,2005,21140.47
Spain,2006,21779.78
Spain,2007,22426.0
Spain,2008,23065.55
Spain,2009,23260.4
Spain,2010,23364.55
Spain,2011,23433.78
Spain,2012,23443.15
Spain,2013,23189.97
Spain,2014,22954.2
Spain,2015,22921.53
Spain,2016,22822.38
Spain,2017,22741.7
Spain,2018,22806.63
Spain,2019,23026.9
Spain,2020,22733.2
Spain,2021,23203.18
Spain,2022,23415.13
Spain,1990,15378.8
Spain,1991,15515.0
Spain,1992,15613.3
Spain,1993,15794.4
Spain,1994,16048.7
Spain,1995,16175.7
Spain,1996,16456.6
Spain,1997,16749.13
Spain,1998,17013.56
Spain,1999,17425.75
Spain,2000,18012.2
Spain,2001,18050.32
Spain,2002,18961.07
Spain,2003,19742.72
Spain,2004,20375.78
Spain,2005,21140.47
Spain,2006,21779.78
Spain,2007,22426.0
Spain,2008,23065.55
Spain,2009,23260.4
Spain,2010,23364.55
Spain,2011,23433.78
Spain,2012,23443.15
Spain,2013,23189.97
Spain,2014,22954.2
Spain,2015,22921.53
Spain,2016,22822.38
Spain,2017,22741.7
Spain,2018,22806.63
Spain,2019,23026.9
Spain,2020,22733.2
Spain,2021,23203.18
Spain,2022,23415.13
Spain,1990,15378.8
Spain,1991,15515.0
Spain,1992,15613.3
Spain,1993,15794.4
Spain,1994,16048.7
Spain,1995,16175.7
Spain,1996,16456.6
Spain,1997,16749.13
Spain,1998,17013.56
Spain,1999,17425.75
Spain,2000,18012.2
Spain,2001,18050.32
Spain,2002,18961.07
Spain,2003,19742.72
Spain,2004,20375.78
Spain,2005,21140.47
Spain,2006,21779.78
Spain,2007,22426.0
Spain,2008,23065.55
Spain,2009,23260.4
Spain,2010,23364.55
Spain,2011,23433.78
Spain,2012,23443.15
Spain,2013,23189.97
Spain,2014,22954.2
Spain,2015,22921.53
Spain,2016,22822.38
Spain,2017,22741.7
Spain,2018,22806.63
Spain,2019,23026.9
Spain,2020,22733.2
Spain,2021,23203.18
Spain,2022,23415.13
Spain,1990,15378.8
Spain,1991,15515.0
Spain,1992,15613.3
Spain,1993,15794.4
Spain,1994,16048.7
Spain,1995,16175.7
Spain,1996,16456.6
Spain,1997,16749.13
Spain,1998,17013.56
Spain,1999,17425.75
Spain,2000,18012.2
Spain,2001,18050.32
Spain,2002,18961.07
Spain,2003,19742.72
Spain,2004,20375.78
Spain,2005,21140.47
Spain,2006,21779.78
Spain,2007,22426.0
Spain,2008,23065.55
Spain,2009,23260.4
Spain,2010,23364.55
Spain,2011,23433.78
Spain,2012,23443.15
Spain,2013,23189.97
Spain,2014,22954.2
Spain,2015,22921.53
Spain,2016,22822.38
Spain,2017,22741.7
Spain,2018,22806.63
Spain,2019,23026.9
Spain,2020,22733.2
Spain,2021,23203.18
Spain,2022,23415.13
Spain,1990,15378.8
Spain,1991,15515.0
Spain,1992,15613.3
Spain,1993,15794.4
Spain,1994,16048.7
Spain,1995,16175.7
Spain,1996,16456.6
Spain,1997,16749.13
Spain,1998,17013.56
Spain,1999,17425.75
Spain,2000,18012.2
Spain,2001,18050.32
Spain,2002,18961.07
Spain,2003,19742.72
Spain,2004,20375.78
Spain,2005,21140.47
Spain,2006,21779.78
Spain,2007,22426.0
Spain,2008,23065.55
Spain,2009,23260.4
Spain,2010,23364.55
Spain,2011,23433.78
Spain,2012,23443.15
Spain,2013,23189.97
Spain,2014,22954.2
Spain,2015,22921.53
Spain,2016,22822.38
Spain,2017,22741.7
Spain,2018,22806.63
Spain,2019,23026.9
Spain,2020,22733.2
Spain,2021,23203.18
Spain,2022,23415.13
Spain,1990,15378.8
Spain,1991,15515.0
Spain,1992,15613.3
Spain,1993,15794.4
Spain,1994,16048.7
Spain,1995,16175.7
Spain,1996,16456.6
Spain,1997,16749.13
Spain,1998,17013.56
Spain,1999,17425.75
Spain,2000,18012.2
Spain,2001,18050.32
Spain,2002,18961.07
Spain,2003,19742.72
Spain,2004,20375.78
Spain,2005,21140.47
Spain,2006,21779.78
Spain,2007,22426.0
Spain,2008,23065.55
Spain,2009,23260.4
Spain,2010,23364.55
Spain,2011,23433.78
Spain,2012,23443.15
Spain,2013,23189.97
Spain,2014,22954.2
Spain,2015,22921.53
Spain,2016,22822.38
Spain,2017,22741.7
Spain,2018,22806.63
Spain,2019,23026.9
Spain,2020,22733.2
Spain,2021,23203.18
Spain,2022,23415.13
Spain,1990,15378.8
Spain,1991,15515.0
Spain,1992,15613.3
Spain,1993,15794.4
Spain,1994,16048.7
Spain,1995,16175.7
Spain,1996,16456.6
Spain,1997,16749.13
Spain,1998,17013.56
Spain,1999,17425.75
Spain,2000,18012.2
Spain,2001,18050.32
Spain,2002,18961.07
Spain,2003,19742.72
Spain,2004,20375.78
Spain,2005,21140.47
Spain,2006,21779.78
Spain,2007,22426.0
Spain,2008,23065.55
Spain,2009,23260.4
Spain,2010,23364.55
Spain,2011,23433.78
Spain,2012,23443.15
Spain,2013,23189.97
Spain,2014,22954.2
Spain,2015,22921.53
Spain,2016,22822.38
Spain,2017,22741.7
Spain,2018,22806.63
Spain,2019,23026.9
Spain,2020,22733.2
Spain,2021,23203.18
Spain,2022,23415.13
Estonia,1990,830.1
Estonia,1991,817.4
Estonia,1992,789.4
Estonia,1993,746.6
Estonia,1994,729.1
Estonia,1995,699.0
Estonia,1996,685.4
Estonia,1997,680.8
Estonia,1998,670.2
Estonia,1999,657.7
Estonia,2000,685.525
Estonia,2001,677.825
Estonia,2002,664.475
Estonia,2003,672.5
Estonia,2004,669.85
Estonia,2005,669.3
Estonia,2006,692.675
Estonia,2007,689.25
Estonia,2008,693.85
Estonia,2009,686.95
Estonia,2010,681.9
Estonia,2011,688.025
Estonia,2012,683.4
Estonia,2013,680.025
Estonia,2014,674.4
Estonia,2015,683.15
Estonia,2016,691.4
Estonia,2017,698.825
Estonia,2018,702.425
Estonia,2019,702.575
Estonia,2020,704.525
Estonia,2021,697.325
Estonia,2022,721.0
Estonia,1990,830.1
Estonia,1991,817.4
Estonia,1992,789.4
Estonia,1993,746.6
Estonia,1994,729.1
Estonia,1995,699.0
Estonia,1996,685.4
Estonia,1997,680.8
Estonia,1998,670.2
Estonia,1999,657.7
Estonia,2000,685.525
Estonia,2001,677.825
Estonia,2002,664.475
Estonia,2003,672.5
Estonia,2004,669.85
Estonia,2005,669.3
Estonia,2006,692.675
Estonia,2007,689.25
Estonia,2008,693.85
Estonia,2009,686.95
Estonia,2010,681.9
Estonia,2011,688.025
Estonia,2012,683.4
Estonia,2013,680.025
Estonia,2014,674.4
Estonia,2015,683.15
Estonia,2016,691.4
Estonia,2017,698.825
Estonia,2018,702.425
Estonia,2019,702.575
Estonia,2020,704.525
Estonia,2021,697.325
Estonia,2022,721.0
Estonia,1990,830.1
Estonia,1991,817.4
Estonia,1992,789.4
Estonia,1993,746.6
Estonia,1994,729.1
Estonia,1995,699.0
Estonia,1996,685.4
Estonia,1997,680.8
Estonia,1998,670.2
Estonia,1999,657.7
Estonia,2000,685.525
Estonia,2001,677.825
Estonia,2002,664.475
Estonia,2003,672.5
Estonia,2004,669.85
Estonia,2005,669.3
Estonia,2006,692.675
Estonia,2007,689.25
Estonia,2008,693.85
Estonia,2009,686.95
Estonia,2010,681.9
Estonia,2011,688.025
Estonia,2012,683.4
Estonia,2013,680.025
Estonia,2014,674.4
Estonia,2015,683.15
Estonia,2016,691.4
Estonia,2017,698.825
Estonia,2018,702.425
Estonia,2019,702.575
Estonia,2020,704.525
Estonia,2021,697.325
Estonia,2022,721.0
Estonia,1990,830.1
Estonia,1991,817.4
Estonia,1992,789.4
Estonia,1993,746.6
Estonia,1994,729.1
Estonia,1995,699.0
Estonia,1996,685.4
Estonia,1997,680.8
Estonia,1998,670.2
Estonia,1999,657.7
Estonia,2000,685.525
Estonia,2001,677.825
Estonia,2002,664.475
Estonia,2003,672.5
Estonia,2004,669.85
Estonia,2005,669.3
Estonia,2006,692.675
Estonia,2007,689.25
Estonia,2008,693.85
Estonia,2009,686.95
Estonia,2010,681.9
Estonia,2011,688.025
Estonia,2012,683.4
Estonia,2013,680.025
Estonia,2014,674.4
Estonia,2015,683.15
Estonia,2016,691.4
Estonia,2017,698.825
Estonia,2018,702.425
Estonia,2019,702.575
Estonia,2020,704.525
Estonia,2021,697.325
Estonia,2022,721.0
Estonia,1990,830.1
Estonia,1991,817.4
Estonia,1992,789.4
Estonia,1993,746.6
Estonia,1994,729.1
Estonia,1995,699.0
Estonia,1996,685.4
Estonia,1997,680.8
Estonia,1998,670.2
Estonia,1999,657.7
Estonia,2000,685.525
Estonia,2001,677.825
Estonia,2002,664.475
Estonia,2003,672.5
Estonia,2004,669.85
Estonia,2005,669.3
Estonia,2006,692.675
Estonia,2007,689.25
Estonia,2008,693.85
Estonia,2009,686.95
Estonia,2010,681.9
Estonia,2011,688.025
Estonia,2012,683.4
Estonia,2013,680.025
Estonia,2014,674.4
Estonia,2015,683.15
Estonia,2016,691.4
Estonia,2017,698.825
Estonia,2018,702.425
Estonia,2019,702.575
Estonia,2020,704.525
Estonia,2021,697.325
Estonia,2022,721.0
Estonia,1990,830.1
Estonia,1991,817.4
Estonia,1992,789.4
Estonia,1993,746.6
Estonia,1994,729.1
Estonia,1995,699.0
Estonia,1996,685.4
Estonia,1997,680.8
Estonia,1998,670.2
Estonia,1999,657.7
Estonia,2000,685.525
Estonia,2001,677.825
Estonia,2002,664.475
Estonia,2003,672.5
Estonia,2004,669.85
Estonia,2005,669.3
Estonia,2006,692.675
Estonia,2007,689.25
Estonia,2008,693.85
Estonia,2009,686.95
Estonia,2010,681.9
Estonia,2011,688.025
Estonia,2012,683.4
Estonia,2013,680.025
Estonia,2014,674.4
Estonia,2015,683.15
Estonia,2016,691.4
Estonia,2017,698.825
Estonia,2018,702.425
Estonia,2019,702.575
Estonia,2020,704.525
Estonia,2021,697.325
Estonia,2022,721.0
Estonia,1990,830.1
Estonia,1991,817.4
Estonia,1992,789.4
Estonia,1993,746.6
Estonia,1994,729.1
Estonia,1995,699.0
Estonia,1996,685.4
Estonia,1997,680.8
Estonia,1998,670.2
Estonia,1999,657.7
Estonia,2000,685.525
Estonia,2001,677.825
Estonia,2002,664.475
Estonia,2003,672.5
Estonia,2004,669.85
Estonia,2005,669.3
Estonia,2006,692.675
Estonia,2007,689.25
Estonia,2008,693.85
Estonia,2009,686.95
Estonia,2010,681.9
Estonia,2011,688.025
Estonia,2012,683.4
Estonia,2013,680.025
Estonia,2014,674.4
Estonia,2015,683.15
Estonia,2016,691.4
Estonia,2017,698.825
Estonia,2018,702.425
Estonia,2019,702.575
Estonia,2020,704.525
Estonia,2021,697.325
Estonia,2022,721.0
Estonia,1990,830.1
Estonia,1991,817.4
Estonia,1992,789.4
Estonia,1993,746.6
Estonia,1994,729.1
Estonia,1995,699.0
Estonia,1996,685.4
Estonia,1997,680.8
Estonia,1998,670.2
Estonia,1999,657.7
Estonia,2000,685.525
Estonia,2001,677.825
Estonia,2002,664.475
Estonia,2003,672.5
Estonia,2004,669.85
Estonia,2005,669.3
Estonia,2006,692.675
Estonia,2007,689.25
Estonia,2008,693.85
Estonia,2009,686.95
Estonia,2010,681.9
Estonia,2011,688.025
Estonia,2012,683.4
Estonia,2013,680.025
Estonia,2014,674.4
Estonia,2015,683.15
Estonia,2016,691.4
Estonia,2017,698.825
Estonia,2018,702.425
Estonia,2019,702.575
Estonia,2020,704.525
Estonia,2021,697.325
Estonia,2022,721.0
Estonia,1990,830.1
Estonia,1991,817.4
Estonia,1992,789.4
Estonia,1993,746.6
Estonia,1994,729.1
Estonia,1995,699.0
Estonia,1996,685.4
Estonia,1997,680.8
Estonia,1998,670.2
Estonia,1999,657.7
Estonia,2000,685.525
Estonia,2001,677.825
Estonia,2002,664.475
Estonia,2003,672.5
Estonia,2004,669.85
Estonia,2005,669.3
Estonia,2006,692.675
Estonia,2007,689.25
Estonia,2008,693.85
Estonia,2009,686.95
Estonia,2010,681.9
Estonia,2011,688.025
Estonia,2012,683.4
Estonia,2013,680.025
Estonia,2014,674.4
Estonia,2015,683.15
Estonia,2016,691.4
Estonia,2017,698.825
Estonia,2018,702.425
Estonia,2019,702.575
Estonia,2020,704.525
Estonia,2021,697.325
Estonia,2022,721.0
Estonia,1990,830.1
Estonia,1991,817.4
Estonia,1992,789.4
Estonia,1993,746.6
Estonia,1994,729.1
Estonia,1995,699.0
Estonia,1996,685.4
Estonia,1997,680.8
Estonia,1998,670.2
Estonia,1999,657.7
Estonia,2000,685.525
Estonia,2001,677.825
Estonia,2002,664.475
Estonia,2003,672.5
Estonia,2004,669.85
Estonia,2005,669.3
Estonia,2006,692.675
Estonia,2007,689.25
Estonia,2008,693.85
Estonia,2009,686.95
Estonia,2010,681.9
Estonia,2011,688.025
Estonia,2012,683.4
Estonia,2013,680.025
Estonia,2014,674.4
Estonia,2015,683.15
Estonia,2016,691.4
Estonia,2017,698.825
Estonia,2018,702.425
Estonia,2019,702.575
Estonia,2020,704.525
Estonia,2021,697.325
Estonia,2022,721.0
Estonia,1990,830.1
Estonia,1991,817.4
Estonia,1992,789.4
Estonia,1993,746.6
Estonia,1994,729.1
Estonia,1995,699.0
Estonia,1996,685.4
Estonia,1997,680.8
Estonia,1998,670.2
Estonia,1999,657.7
Estonia,2000,685.525
Estonia,2001,677.825
Estonia,2002,664.475
Estonia,2003,672.5
Estonia,2004,669.85
Estonia,2005,669.3
Estonia,2006,692.675
Estonia,2007,689.25
Estonia,2008,693.85
Estonia,2009,686.95
Estonia,2010,681.9
Estonia,2011,688.025
Estonia,2012,683.4
Estonia,2013,680.025
Estonia,2014,674.4
Estonia,2015,683.15
Estonia,2016,691.4
Estonia,2017,698.825
Estonia,2018,702.425
Estonia,2019,702.575
Estonia,2020,704.525
Estonia,2021,697.325
Estonia,2022,721.0
Finland,1990,2574.0
Finland,1991,2534.0
Finland,1992,2489.0
Finland,1993,2466.0
Finland,1994,2454.0
Finland,1995,2473.0
Finland,1996,2481.0
Finland,1997,2476.0
Finland,1998,2487.375
Finland,1999,2557.25
Finland,2000,2589.25
Finland,2001,2604.725
Finland,2002,2609.55
Finland,2003,2599.675
Finland,2004,2593.45
Finland,2005,2620.5
Finland,2006,2647.85
Finland,2007,2674.975
Finland,2008,2703.05
Finland,2009,2678.225
Finland,2010,2671.75
Finland,2011,2682.375
Finland,2012,2690.075
Finland,2013,2675.975
Finland,2014,2679.325
Finland,2015,2688.925
Finland,2016,2684.875
Finland,2017,2707.075
Finland,2018,2741.725
Finland,2019,2749.65
Finland,2020,2740.875
Finland,2021,2785.225
Finland,2022,2830.375
Finland,1990,2574.0
Finland,1991,2534.0
Finland,1992,2489.0
Finland,1993,2466.0
Finland,1994,2454.0
Finland,1995,2473.0
Finland,1996,2481.0
Finland,1997,2476.0
Finland,1998,2487.375
Finland,1999,2557.25
Finland,2000,2589.25
Finland,2001,2604.725
Finland,2002,2609.55
Finland,2003,2599.675
Finland,2004,2593.45
Finland,2005,2620.5
Finland,2006,2647.85
Finland,2007,2674.975
Finland,2008,2703.05
Finland,2009,2678.225
Finland,2010,2671.75
Finland,2011,2682.375
Finland,2012,2690.075
Finland,2013,2675.975
Finland,2014,2679.325
Finland,2015,2688.925
Finland,2016,2684.875
Finland,2017,2707.075
Finland,2018,2741.725
Finland,2019,2749.65
Finland,2020,2740.875
Finland,2021,2785.225
Finland,2022,2830.375
Finland,1990,2574.0
Finland,1991,2534.0
Finland,1992,2489.0
Finland,1993,2466.0
Finland,1994,2454.0
Finland,1995,2473.0
Finland,1996,2481.0
Finland,1997,2476.0
Finland,1998,2487.375
Finland,1999,2557.25
Finland,2000,2589.25
Finland,2001,2604.725
Finland,2002,2609.55
Finland,2003,2599.675
Finland,2004,2593.45
Finland,2005,2620.5
Finland,2006,2647.85
Finland,2007,2674.975
Finland,2008,2703.05
Finland,2009,2678.225
Finland,2010,2671.75
Finland,2011,2682.375
Finland,2012,2690.075
Finland,2013,2675.975
Finland,2014,2679.325
Finland,2015,2688.925
Finland,2016,2684.875
Finland,2017,2707.075
Finland,2018,2741.725
Finland,2019,2749.65
Finland,2020,2740.875
Finland,2021,2785.225
Finland,2022,2830.375
Finland,1990,2574.0
Finland,1991,2534.0
Finland,1992,2489.0
Finland,1993,2466.0
Finland,1994,2454.0
Finland,1995,2473.0
Finland,1996,2481.0
Finland,1997,2476.0
Finland,1998,2487.375
Finland,1999,2557.25
Finland,2000,2589.25
Finland,2001,2604.725
Finland,2002,2609.55
Finland,2003,2599.675
Finland,2004,2593.45
Finland,2005,2620.5
Finland,2006,2647.85
Finland,2007,2674.975
Finland,2008,2703.05
Finland,2009,2678.225
Finland,2010,2671.75
Finland,2011,2682.375
Finland,2012,2690.075
Finland,2013,2675.975
Finland,2014,2679.325
Finland,2015,2688.925
Finland,2016,2684.875
Finland,2017,2707.075
Finland,2018,2741.725
Finland,2019,2749.65
Finland,2020,2740.875
Finland,2021,2785.225
Finland,2022,2830.375
Finland,1990,2574.0
Finland,1991,2534.0
Finland,1992,2489.0
Finland,1993,2466.0
Finland,1994,2454.0
Finland,1995,2473.0
Finland,1996,2481.0
Finland,1997,2476.0
Finland,1998,2487.375
Finland,1999,2557.25
Finland,2000,2589.25
Finland,2001,2604.725
Finland,2002,2609.55
Finland,2003,2599.675
Finland,2004,2593.45
Finland,2005,2620.5
Finland,2006,2647.85
Finland,2007,2674.975
Finland,2008,2703.05
Finland,2009,2678.225
Finland,2010,2671.75
Finland,2011,2682.375
Finland,2012,2690.075
Finland,2013,2675.975
Finland,2014,2679.325
Finland,2015,2688.925
Finland,2016,2684.875
Finland,2017,2707.075
Finland,2018,2741.725
Finland,2019,2749.65
Finland,2020,2740.875
Finland,2021,2785.225
Finland,2022,2830.375
Finland,1990,2574.0
Finland,1991,2534.0
Finland,1992,2489.0
Finland,1993,2466.0
Finland,1994,2454.0
Finland,1995,2473.0
Finland,1996,2481.0
Finland,1997,2476.0
Finland,1998,2487.375
Finland,1999,2557.25
Finland,2000,2589.25
Finland,2001,2604.725
Finland,2002,2609.55
Finland,2003,2599.675
Finland,2004,2593.45
Finland,2005,2620.5
Finland,2006,2647.85
Finland,2007,2674.975
Finland,2008,2703.05
Finland,2009,2678.225
Finland,2010,2671.75
Finland,2011,2682.375
Finland,2012,2690.075
Finland,2013,2675.975
Finland,2014,2679.325
Finland,2015,2688.925
Finland,2016,2684.875
Finland,2017,2707.075
Finland,2018,2741.725
Finland,2019,2749.65
Finland,2020,2740.875
Finland,2021,2785.225
Finland,2022,2830.375
Finland,1990,2574.0
Finland,1991,2534.0
Finland,1992,2489.0
Finland,1993,2466.0
Finland,1994,2454.0
Finland,1995,2473.0
Finland,1996,2481.0
Finland,1997,2476.0
Finland,1998,2487.375
Finland,1999,2557.25
Finland,2000,2589.25
Finland,2001,2604.725
Finland,2002,2609.55
Finland,2003,2599.675
Finland,2004,2593.45
Finland,2005,2620.5
Finland,2006,2647.85
Finland,2007,2674.975
Finland,2008,2703.05
Finland,2009,2678.225
Finland,2010,2671.75
Finland,2011,2682.375
Finland,2012,2690.075
Finland,2013,2675.975
Finland,2014,2679.325
Finland,2015,2688.925
Finland,2016,2684.875
Finland,2017,2707.075
Finland,2018,2741.725
Finland,2019,2749.65
Finland,2020,2740.875
Finland,2021,2785.225
Finland,2022,2830.375
Finland,1990,2574.0
Finland,1991,2534.0
Finland,1992,2489.0
Finland,1993,2466.0
Finland,1994,2454.0
Finland,1995,2473.0
Finland,1996,2481.0
Finland,1997,2476.0
Finland,1998,2487.375
Finland,1999,2557.25
Finland,2000,2589.25
Finland,2001,2604.725
Finland,2002,2609.55
Finland,2003,2599.675
Finland,2004,2593.45
Finland,2005,2620.5
Finland,2006,2647.85
Finland,2007,2674.975
